NE_NAME;INTERFACE;SITE_ID;DESCRIPTION;IP_ADDR;SUBNET_MASK
B5829-ATN4640004_SULAK_KUVAKCATEPE-POC3;Eth-Trunk1.3791;V9151;eNodeB_V9151_S1_X2;10.29.177.41;255.255.255.252
B5829-ATN4640004_SULAK_KUVAKCATEPE-POC3;Eth-Trunk1.3795;K2218;eNodeB_K2218_S1_X2;10.29.177.49;255.255.255.252
B5829-ATN4640004_SULAK_KUVAKCATEPE-POC3;Eth-Trunk1.3805;C6081;eNodeB_C6081_S1_X2;10.29.177.69;255.255.255.252
B5829-ATN4640004_SULAK_KUVAKCATEPE-POC3;Eth-Trunk1.3821;05825;eNodeB_5825_S1_X2;10.29.177.101;255.255.255.252
B5829-ATN4640004_SULAK_KUVAKCATEPE-POC3;Eth-Trunk1.3843;05819;eNodeB_5819_S1_X2;10.29.177.145;255.255.255.252
B5829-ATN4640004_SULAK_KUVAKCATEPE-POC3;Eth-Trunk1.3855;M2610;eNodeB_M2610_S1_X2;10.29.177.169;255.255.255.252
B5829-ATN4640004_SULAK_KUVAKCATEPE-POC3;Eth-Trunk1.3863;V5604;eNodeB_V5604_S1_X2;10.29.177.185;255.255.255.252
B5829-ATN4640004_SULAK_KUVAKCATEPE-POC3;Eth-Trunk1.3873;V5604;eNodeB_V5604_S1_X2;10.29.177.205;255.255.255.252
B5829-ATN4640004_SULAK_KUVAKCATEPE-POC3;Eth-Trunk1.3887;V9151;eNodeB_V9151_S1_X2;10.29.177.233;255.255.255.252
B5829-ATN4640004_SULAK_KUVAKCATEPE-POC3;Eth-Trunk1.3893;B5829;eNodeB_B5829_S1_X2;10.29.177.245;255.255.255.252
B5829-ATN4640004_SULAK_KUVAKCATEPE-POC3;Eth-Trunk1.4045;M2610;eNodeB_M2610_S1_X2_Ulak;10.23.129.197;255.255.255.252
A854-ATN2120304_MODESA-POC3;GigabitEthernet0/1/2.4041;0A854;eNodeB_A854_S1_X2;10.202.29.141;255.255.255.252
A854-ATN2120304_MODESA-POC3;GigabitEthernet0/1/6.3597;Y1405;eNodeB_Y1405_S1_X2;10.202.9.149;255.255.255.252
A854-ATN2120304_MODESA-POC3;GigabitEthernet0/1/6.3867;00166;eNodeB_166_S1_X2;10.202.16.217;255.255.255.252
A854-ATN2120304_MODESA-POC3;GigabitEthernet0/1/7.3711;K9580;eNodeB_K9580_S1_X2;10.202.50.225;255.255.255.252
A854-ATN2120304_MODESA-POC3;GigabitEthernet0/1/7.4009;Y6268;eNodeB_Y6268_S1_X2;10.202.53.61;255.255.255.252
K4303-ATN22400051_TIMSAH_MIHRAPLI_INDOOR_1-POC3;GigabitEthernet0/1/5.3923;K4303;eNodeB_K4303_S1_X2;10.202.161.185;255.255.255.252
K4303-ATN22400051_TIMSAH_MIHRAPLI_INDOOR_1-POC3;GigabitEthernet0/2/5.3921;M5912;eNodeB_M5912_S1_X2;10.202.161.189;255.255.255.252
A4739-ATN47600051_KULLUK-POC3;GigabitEthernet0/2/5.3515;K7622;eNodeB_K7622_S1_X2;10.23.171.105;255.255.255.252
A4739-ATN47600051_KULLUK-POC3;GigabitEthernet0/2/5.3919;K3150;eNodeB_K3150_S1_X2;10.26.3.85;255.255.255.252
A4739-ATN47600051_KULLUK-POC3;GigabitEthernet0/2/5.3993;A4738;eNodeB_A4738_S1_X2;10.26.3.233;255.255.255.252
A4739-ATN47600051_KULLUK-POC3;GigabitEthernet0/2/5.4057;04752;eNodeB_4752_S1_X2;10.23.171.221;255.255.255.252
A4739-ATN47600051_KULLUK-POC3;GigabitEthernet0/2/5.4077;M6411;eNodeB_M6411_S1_X2;10.23.171.181;255.255.255.252
B4695-ATN32400050_MERSIN_GUNDOGDU-POC3;GigabitEthernet0/2/10.3581;B4730;eNodeB_B4730_S1_X2;10.202.244.21;255.255.255.252
B4695-ATN32400050_MERSIN_GUNDOGDU-POC3;GigabitEthernet0/2/10.3587;A4723;eNodeB_A4723_S1_X2;10.202.244.9;255.255.255.252
B4695-ATN32400050_MERSIN_GUNDOGDU-POC3;GigabitEthernet0/2/10.3635;C1701;eNodeB_C1701_S1_X2;10.202.243.169;255.255.255.252
B4695-ATN32400050_MERSIN_GUNDOGDU-POC3;GigabitEthernet0/2/10.3645;B4696;eNodeB_B4696_S1_X2;10.202.243.149;255.255.255.252
B4695-ATN32400050_MERSIN_GUNDOGDU-POC3;GigabitEthernet0/2/10.3745;K1399;eNodeB_K1399_S1_X2;10.202.238.29;255.255.255.252
B4695-ATN32400050_MERSIN_GUNDOGDU-POC3;GigabitEthernet0/2/10.3819;C1701;eNodeB_C1701_S1_X2;10.202.242.57;255.255.255.252
B4695-ATN32400050_MERSIN_GUNDOGDU-POC3;GigabitEthernet0/2/11.3499;V6388;eNodeB_V6388_S1_X2;10.26.76.9;255.255.255.252
B4695-ATN32400050_MERSIN_GUNDOGDU-POC3;GigabitEthernet0/2/11.3507;A4720;eNodeB_A4720_S1_X2;10.202.239.249;255.255.255.252
B4695-ATN32400050_MERSIN_GUNDOGDU-POC3;GigabitEthernet0/2/11.3605;B4679;eNodeB_B4679_S1_X2;10.202.243.229;255.255.255.252
B4695-ATN32400050_MERSIN_GUNDOGDU-POC3;GigabitEthernet0/2/11.4007;A4727;eNodeB_A4727_S1_X2;10.202.240.193;255.255.255.252
B4695-ATN32400050_MERSIN_GUNDOGDU-POC3;GigabitEthernet0/2/12.4023;B4695;eNodeB_B4695_S1_X2;10.202.240.161;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3493;03331;eNodeB_3331_S1_X2_Ulak;10.23.185.5;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3501;A3357;eNodeB_A3357_S1_X2;10.23.176.53;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3513;A3347;eNodeB_A3347_S1_X2;10.26.9.137;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3515;A3360;eNodeB_A3360_S1_X2;10.23.176.25;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3517;A3349;eNodeB_A3349_S1_X2;10.23.176.21;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3531;A3334;eNodeB_A3334_S1_X2;10.26.9.173;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3535;A3357;eNodeB_A3357_S1_X2_Ulak;10.23.185.89;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3539;A3337;eNodeB_A3337_S1_X2;10.26.9.189;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3555;K5617;eNodeB_K5617_S1_X2_Ulak;10.23.185.129;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3561;03347;eNodeB_03347_S1_X2;10.26.9.233;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3593;M2397;eNodeB_M2397_S1_X2_Ulak;10.23.185.205;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.3611;A3360;eNodeB_A3360_S1_X2;10.29.178.141;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.4007;M2372;eNodeB_M2372_S1_X2;10.23.176.241;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.4029;A3345;eNodeB_A3345_S1_X2;10.23.176.197;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.4033;A3340;eNodeB_A3340_S1_X2;10.23.176.189;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.4045;K5617;eNodeB_K5617_S1_X2;10.26.9.1;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.4047;03331;eNodeB_3331_S1_X2;10.23.176.161;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.4053;03347;eNodeB_3347_S1_X2_Ulak;10.23.176.149;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.4055;A3339;eNodeB_A3339_S1_X2;10.26.9.21;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.4073;M2397;eNodeB_M2397_S1_X2;10.26.9.57;255.255.255.252
A3334-ATN4660004_KARKAN_RL-POC3;Eth-Trunk1.4085;M2400;eNodeB_M2400_S1_X2;10.26.9.81;255.255.255.252
B2974-ATN24200052_RIVA_COSTA-POC3;GigabitEthernet0/2/3.3689;B2974;eNodeB_B2974_S1_X2;10.202.182.77;255.255.255.252
2810-ATN32200052_YESILOBA-POC3;GigabitEthernet0/2/1.3857;K4129;eNodeB_K4129_S1_X2;10.202.227.221;255.255.255.252
2810-ATN32200052_YESILOBA-POC3;GigabitEthernet0/2/1.3861;A2831;eNodeB_A2831_S1_X2;10.202.227.213;255.255.255.252
2810-ATN32200052_YESILOBA-POC3;GigabitEthernet0/2/6.3697;H7025;eNodeB_H7025_S1_X2;10.202.224.109;255.255.255.252
2810-ATN32200052_YESILOBA-POC3;GigabitEthernet0/2/16.3863;02810;eNodeB_2810_S1_X2;10.202.227.209;255.255.255.252
2810-ATN32200052_YESILOBA-POC3;GigabitEthernet0/2/16.4017;M1076;eNodeB_M1076_S1_X2;10.202.221.237;255.255.255.252
2810-ATN32200052_YESILOBA-POC3;GigabitEthernet0/2/18.3791;05717;eNodeB_5717_S1_X2;10.202.228.97;255.255.255.252
2810-ATN32200052_YESILOBA-POC3;GigabitEthernet0/2/18.3829;B2814;eNodeB_B2814_S1_X2;10.202.223.101;255.255.255.252
2810-ATN32200052_YESILOBA-POC3;GigabitEthernet0/2/19.3961;S1471;eNodeB_S1471_S1_X2;10.29.198.249;255.255.255.252
2810-ATN32200052_YESILOBA-POC3;GigabitEthernet0/2/26.4011;M1563;eNodeB_M1563_S1_X2;10.202.221.249;255.255.255.252
A4057-ATN3640004_KELTEPE_TRT-POC3;Eth-Trunk1.3777;K9729;eNodeB_K9729_S1_X2;10.26.11.153;255.255.255.252
A4057-ATN3640004_KELTEPE_TRT-POC3;Eth-Trunk1.3787;B4054;eNodeB_B4054_S1_X2;10.26.11.173;255.255.255.252
A4057-ATN3640004_KELTEPE_TRT-POC3;Eth-Trunk1.3789;D6351;eNodeB_D6351_S1_X2;10.26.11.177;255.255.255.252
A4057-ATN3640004_KELTEPE_TRT-POC3;Eth-Trunk1.3815;A4081;eNodeB_A4081_S1_X2;10.26.11.229;255.255.255.252
A4057-ATN3640004_KELTEPE_TRT-POC3;Eth-Trunk1.3817;04086;eNodeB_4086_S1_X2;10.26.11.233;255.255.255.252
A4057-ATN3640004_KELTEPE_TRT-POC3;Eth-Trunk1.3925;C2754;eNodeB_C2754_S1_X2;10.23.135.101;255.255.255.252
A4057-ATN3640004_KELTEPE_TRT-POC3;Eth-Trunk1.3937;A4057;eNodeB_A4057_S1_X2;10.23.135.77;255.255.255.252
A4057-ATN3640004_KELTEPE_TRT-POC3;Eth-Trunk1.4089;04059;eNodeB_4059_S1_X2;10.23.134.29;255.255.255.252
B3049-ATN24200053_DELPHINE_DELUXE_OTEL-POC3;GigabitEthernet0/2/3.3681;B3049;eNodeB_B3049_S1_X2;10.202.182.93;255.255.255.252
B3049-ATN24200053_DELPHINE_DELUXE_OTEL-POC3;GigabitEthernet0/2/3.3869;B4782;eNodeB_B4782_S1_X2;10.202.185.149;255.255.255.252
B3049-ATN24200053_DELPHINE_DELUXE_OTEL-POC3;GigabitEthernet0/2/3.3897;Y8917;eNodeB_Y8917_S1_X2;10.26.31.73;255.255.255.252
B3049-ATN24200053_DELPHINE_DELUXE_OTEL-POC3;GigabitEthernet0/2/3.4059;C4756;eNodeB_C4756_S1_X2;10.202.184.25;255.255.255.252
A6003-ATN41400027_SEBZE_HALI-POC3;GigabitEthernet0/2/12.3583;A6018;eNodeB_A6018_S1_X2;10.202.215.241;255.255.255.252
A6003-ATN41400027_SEBZE_HALI-POC3;GigabitEthernet0/2/12.3735;D1770;eNodeB_D1770_S1_X2;10.202.214.193;255.255.255.252
A6003-ATN41400027_SEBZE_HALI-POC3;GigabitEthernet0/2/12.3835;A6003;eNodeB_A6003_S1_X2;10.202.213.249;255.255.255.252
A6003-ATN41400027_SEBZE_HALI-POC3;GigabitEthernet0/2/14.3677;A5708;eNodeB_A5708_S1_X2;10.202.215.53;255.255.255.252
5999-ATN3620017_SAMSUN_TT-POC3;Eth-Trunk1.3511;K7303;eNodeB_K7303_S1_X2;10.29.149.113;255.255.255.252
5999-ATN3620017_SAMSUN_TT-POC3;Eth-Trunk1.3539;Y5115;eNodeB_Y5115_S1_X2;10.23.16.137;255.255.255.252
5999-ATN3620017_SAMSUN_TT-POC3;Eth-Trunk1.3637;05999;eNodeB_5999_S1_X2;10.23.11.21;255.255.255.252
5999-ATN3620017_SAMSUN_TT-POC3;Eth-Trunk1.3735;Y7132;eNodeB_Y7132_S1_X2;10.23.15.1;255.255.255.252
E5596-ATN31200053_DOST_TV-POC3;GigabitEthernet0/2/5.3955;E5596;eNodeB_E5596_S1_X2;10.202.105.57;255.255.255.252
E5596-ATN31200053_DOST_TV-POC3;GigabitEthernet0/2/6.3599;V7117;eNodeB_V7117_S1_X2;10.29.110.29;255.255.255.252
E5596-ATN31200053_DOST_TV-POC3;GigabitEthernet0/2/9.3855;M2811;eNodeB_M2811_S1_X2;10.202.115.97;255.255.255.252
A2992-ATN27200054_COBANSARAY-POC3;Eth-Trunk2.3585;K5423;eNodeB_K5423_S1_X2;10.23.123.253;255.255.255.252
A2992-ATN27200054_COBANSARAY-POC3;Eth-Trunk2.3613;04782;eNodeB_4782_S1_X2;10.26.29.17;255.255.255.252
A2992-ATN27200054_COBANSARAY-POC3;Eth-Trunk2.3625;01623;eNodeB_1623_S1_X2;10.26.29.41;255.255.255.252
A2992-ATN27200054_COBANSARAY-POC3;GigabitEthernet0/2/17.3869;A2992;eNodeB_A2992_S1_X2;10.23.88.245;255.255.255.252
A2873-ATN32200055_SARICAM_MAH-POC3;GigabitEthernet0/2/7.3497;Y8022;eNodeB_Y8022_S1_X2;10.202.225.253;255.255.255.252
A2873-ATN32200055_SARICAM_MAH-POC3;GigabitEthernet0/2/10.3795;B2805;eNodeB_B2805_S1_X2;10.202.223.169;255.255.255.252
A2873-ATN32200055_SARICAM_MAH-POC3;GigabitEthernet0/2/11.3831;B2803;eNodeB_B2803_S1_X2;10.202.223.97;255.255.255.252
A2873-ATN32200055_SARICAM_MAH-POC3;GigabitEthernet0/2/11.4027;D2752;eNodeB_D2752_S1_X2;10.202.226.137;255.255.255.252
A2873-ATN32200055_SARICAM_MAH-POC3;GigabitEthernet0/2/11.4059;A2873;eNodeB_A2873_S1_X2;10.202.226.73;255.255.255.252
6286-ATN4620011_BAYRAKTARLAR-POC3;GigabitEthernet0/2/5.3627;B4539;eNodeB_B4539_S1_X2;10.23.43.249;255.255.255.252
6286-ATN4620011_BAYRAKTARLAR-POC3;GigabitEthernet0/2/5.3669;V7405;eNodeB_V7405_S1_X2;10.26.15.113;255.255.255.252
6286-ATN4620011_BAYRAKTARLAR-POC3;GigabitEthernet0/2/5.4089;K2225;eNodeB_K2225_S1_X2;10.23.40.93;255.255.255.252
6286-ATN4620011_BAYRAKTARLAR-POC3;GigabitEthernet0/2/7.3521;06286;eNodeB_6286_S1_X2;10.23.40.29;255.255.255.252
6286-ATN4620011_BAYRAKTARLAR-POC3;GigabitEthernet0/2/7.3651;K7363;eNodeB_K7363_S1_X2;10.26.15.77;255.255.255.252
6286-ATN4620011_BAYRAKTARLAR-POC3;GigabitEthernet0/2/7.3731;Y8446;eNodeB_Y8446_S1_X2;10.26.15.237;255.255.255.252
A2751-ATN23200308_TIRE_KAVSAK-POC3;Eth-Trunk1.3463;V8932;eNodeB_V8932_S1_X2;10.29.120.5;255.255.255.252
A2751-ATN23200308_TIRE_KAVSAK-POC3;Eth-Trunk1.3493;S1122;eNodeB_S1122_S1_X2;10.29.226.49;255.255.255.252
A2751-ATN23200308_TIRE_KAVSAK-POC3;Eth-Trunk1.3513;M5403;eNodeB_M5403_S1_X2;10.202.136.205;255.255.255.252
A2751-ATN23200308_TIRE_KAVSAK-POC3;Eth-Trunk1.3545;V6147;eNodeB_V6147_S1_X2;10.29.120.189;255.255.255.252
A2751-ATN23200308_TIRE_KAVSAK-POC3;Eth-Trunk1.3745;A2742;eNodeB_A2742_S1_X2;10.202.139.173;255.255.255.252
A2751-ATN23200308_TIRE_KAVSAK-POC3;Eth-Trunk1.3941;A2751;eNodeB_A2751_S1_X2;10.202.133.117;255.255.255.252
A2751-ATN23200308_TIRE_KAVSAK-POC3;GigabitEthernet0/2/5.3679;S1388;eNodeB_S1388_S1_X2;10.29.226.161;255.255.255.252
A2751-ATN23200308_TIRE_KAVSAK-POC3;GigabitEthernet0/2/5.3709;Y4954;eNodeB_Y4954_S1_X2;10.202.149.85;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3575;V7791;eNodeB_V7791_S1_X2;10.29.97.177;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3601;V7790;eNodeB_V7790_S1_X2;10.29.97.229;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3635;H7242;eNodeB_H7242_S1_X2;10.26.29.61;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3649;Y3497;eNodeB_Y3497_S1_X2;10.26.29.89;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3691;V1880;eNodeB_V1880_S1_X2;10.26.29.173;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3699;V6491;eNodeB_V6491_S1_X2;10.26.29.189;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3845;M8490;eNodeB_M8490_S1_X2;10.23.89.37;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3895;E2859;eNodeB_E2859_S1_X2;10.23.88.193;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3897;E2625;eNodeB_E2625_S1_X2;10.23.88.189;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3907;03273;eNodeB_3273_S1_X2;10.23.88.169;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3921;E3890;eNodeB_E3890_S1_X2;10.23.88.141;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3929;C6225;eNodeB_C6225_S1_X2;10.23.88.125;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3931;C3281;eNodeB_C3281_S1_X2;10.23.88.121;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3965;C3428;eNodeB_C3428_S1_X2;10.23.88.53;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.3983;02435;eNodeB_2435_S1_X2;10.23.88.17;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.4065;K3487;eNodeB_K3487_S1_X2;10.23.87.109;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.4077;02981;eNodeB_2981_S1_X2;10.23.87.85;255.255.255.252
E3890-ATN27200055_AFYON_KUCUK_SANAYI-POC3;GigabitEthernet0/2/3.4087;K6312;eNodeB_K6312_S1_X2;10.23.87.65;255.255.255.252
K2884-ATN22400055_HARPUTOVAAK-POC3;GigabitEthernet0/1/3.4011;K2884;eNodeB_K2884_S1_X2;10.202.165.185;255.255.255.252
3070-ATN47200055_AGRI_CUMHURIYET-POC3;GigabitEthernet0/2/6.3617;C4056;eNodeB_C4056_S1_X2;10.23.119.13;255.255.255.252
3070-ATN47200055_AGRI_CUMHURIYET-POC3;GigabitEthernet0/2/6.3703;03070;eNodeB_3070_S1_X2;10.23.118.97;255.255.255.252
3070-ATN47200055_AGRI_CUMHURIYET-POC3;GigabitEthernet0/2/6.3705;03066;eNodeB_3066_S1_X2;10.23.118.93;255.255.255.252
3070-ATN47200055_AGRI_CUMHURIYET-POC3;GigabitEthernet0/2/6.3725;E6261;eNodeB_E6261_S1_X2;10.23.118.53;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.3501;B3079;eNodeB_B3079_S1_X2;10.23.119.245;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.3529;K3102;eNodeB_K3102_S1_X2;10.23.119.189;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.3549;V6842;eNodeB_V6842_S1_X2;10.23.119.149;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.3607;03077;eNodeB_3077_S1_X2;10.23.119.33;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.3649;B3051;eNodeB_B3051_S1_X2;10.23.118.205;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.3683;M8210;eNodeB_M8210_S1_X2;10.23.118.137;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.3685;03085;eNodeB_3085_S1_X2;10.23.118.133;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.3723;03060;eNodeB_3060_S1_X2;10.23.118.57;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.3733;B3073;eNodeB_B3073_S1_X2;10.23.118.37;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.3797;S1015;eNodeB_S1015_S1_X2;10.29.91.157;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.4019;Y7014;eNodeB_Y7014_S1_X2;10.26.4.29;255.255.255.252
3085-ATN43600065_DIYADIN_SUDEPOSU-POC3;Eth-Trunk1.4029;03074;eNodeB_3074_S1_X2;10.26.4.49;255.255.255.252
K6914-ATN23200065_KUCUKCIGLI_2-POC3;GigabitEthernet0/2/3.4015;K6914;eNodeB_K6914_S1_X2;10.202.137.145;255.255.255.252
H7854-ATN3641958_CORUM_KALE_2-POC3;GigabitEthernet0/2/1.3739;H7852;eNodeB_H7852_S1_X2;10.26.11.77;255.255.255.252
H7854-ATN3641958_CORUM_KALE_2-POC3;GigabitEthernet0/2/1.3857;A4089;eNodeB_A4089_S1_X2;10.23.135.237;255.255.255.252
H7854-ATN3641958_CORUM_KALE_2-POC3;GigabitEthernet0/2/1.3997;K4447;eNodeB_K4447_S1_X2;10.23.134.213;255.255.255.252
H7854-ATN3641958_CORUM_KALE_2-POC3;GigabitEthernet0/2/1.4021;M2459;eNodeB_M2459_S1_X2;10.23.134.165;255.255.255.252
H7854-ATN3641958_CORUM_KALE_2-POC3;GigabitEthernet0/2/1.4029;H7853;eNodeB_H7853_S1_X2;10.23.134.149;255.255.255.252
H7854-ATN3641958_CORUM_KALE_2-POC3;GigabitEthernet0/2/2.4041;M9095;eNodeB_M9095_S1_X2;10.23.134.125;255.255.255.252
H7854-ATN3641958_CORUM_KALE_2-POC3;GigabitEthernet0/2/4.3869;H7854;eNodeB_H7854_S1_X2;10.23.135.213;255.255.255.252
H7854-ATN3641958_CORUM_KALE_2-POC3;GigabitEthernet0/2/7.3945;K1100;eNodeB_K1100_S1_X2;10.23.135.61;255.255.255.252
H7854-ATN3641958_CORUM_KALE_2-POC3;GigabitEthernet0/2/10.3923;04083;eNodeB_4083_S1_X2;10.23.135.105;255.255.255.252
B2382-ATN23200319_BUCA_GOKSU_3-POC3;GigabitEthernet0/2/6.3611;B2382;eNodeB_B2382_S1_X2;10.202.150.25;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk1.3501;Y5581;eNodeB_Y5581_S1_X2;10.202.183.197;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk1.3549;V7682;eNodeB_V7682_S1_X2;10.29.115.89;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk1.3553;B3014;eNodeB_B3014_S1_X2;10.202.183.93;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk1.3597;E4125;eNodeB_E4125_S1_X2;10.202.183.5;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk1.3645;B3186;eNodeB_B3186_S1_X2;10.202.182.165;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk1.3757;M1382;eNodeB_M1382_S1_X2;10.26.30.49;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk1.3875;D2058;eNodeB_D2058_S1_X2;10.202.185.137;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk1.3965;A3285;eNodeB_A3285_S1_X2;10.202.180.37;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk1.3993;B2975;eNodeB_B2975_S1_X2;10.202.184.157;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk1.4035;F3947;eNodeB_F3947_S1_X2;10.202.184.73;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk2.3485;B1612;eNodeB_B1612_S1_X2;10.29.143.45;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk2.3497;K5411;eNodeB_K5411_S1_X2;10.202.188.133;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk2.3519;C5182;eNodeB_C5182_S1_X2;10.202.188.81;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk2.3563;03369;eNodeB_3369_S1_X2;10.202.187.249;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk2.3655;03270;eNodeB_3270_S1_X2;10.202.187.65;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk2.3713;B4783;eNodeB_B4783_S1_X2;10.202.186.205;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk2.3935;V3817;eNodeB_V3817_S1_X2;10.26.31.149;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;Eth-Trunk2.4081;K5698;eNodeB_K5698_S1_X2;10.202.179.61;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;GigabitEthernet0/2/5.3635;A3226;eNodeB_A3226_S1_X2;10.202.182.185;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;GigabitEthernet0/2/5.3777;A3200;eNodeB_A3200_S1_X2;10.202.186.77;255.255.255.252
A3285-ATN24200066_GUNDOGDU_ORMAN-POC3;GigabitEthernet0/2/5.3937;03297;eNodeB_3297_S1_X2;10.202.189.189;255.255.255.252
